building_name,city,province,region,country,window_count,window_type,access_method,service_type,frequency,labour_rate_cad,margin_pct,base_minutes_per_window,service_multiplier,access_multiplier,frequency_discount,total_labour_minutes,labour_cost_cad,materials_cost_cad,subtotal_cad,margin_amount_cad,final_price_cad,per_window_cost_cad,visits_per_year,annual_total_cad
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,exterior_only,weekly,24.0,40.0,4,0.55,1.4,0.7,184.8,51.74,4.14,55.88,22.35,78.24,1.3,52,4068.32
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,exterior_only,weekly,26.0,25.0,4,0.55,1.4,0.7,184.8,56.06,4.48,60.54,15.14,75.68,1.26,52,3935.13
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,exterior_only,weekly,26.0,30.0,4,0.55,1.4,0.7,184.8,56.06,4.48,60.54,18.16,78.7,1.31,52,4092.54
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,exterior_only,weekly,26.0,35.0,4,0.55,1.4,0.7,184.8,56.06,4.48,60.54,21.19,81.73,1.36,52,4249.94
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,exterior_only,weekly,26.0,40.0,4,0.55,1.4,0.7,184.8,56.06,4.48,60.54,24.22,84.76,1.41,52,4407.35
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,20.0,25.0,4,1.0,1.4,1.0,336.0,112.0,8.96,120.96,30.24,151.2,2.52,1,151.2
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,20.0,30.0,4,1.0,1.4,1.0,336.0,112.0,8.96,120.96,36.29,157.25,2.62,1,157.25
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,20.0,35.0,4,1.0,1.4,1.0,336.0,112.0,8.96,120.96,42.34,163.3,2.72,1,163.3
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,20.0,40.0,4,1.0,1.4,1.0,336.0,112.0,8.96,120.96,48.38,169.34,2.82,1,169.34
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,22.0,25.0,4,1.0,1.4,1.0,336.0,123.2,9.86,133.06,33.26,166.32,2.77,1,166.32
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,22.0,30.0,4,1.0,1.4,1.0,336.0,123.2,9.86,133.06,39.92,172.97,2.88,1,172.97
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,22.0,35.0,4,1.0,1.4,1.0,336.0,123.2,9.86,133.06,46.57,179.63,2.99,1,179.63
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,22.0,40.0,4,1.0,1.4,1.0,336.0,123.2,9.86,133.06,53.22,186.28,3.1,1,186.28
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,24.0,25.0,4,1.0,1.4,1.0,336.0,134.4,10.75,145.15,36.29,181.44,3.02,1,181.44
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,24.0,30.0,4,1.0,1.4,1.0,336.0,134.4,10.75,145.15,43.55,188.7,3.14,1,188.7
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,24.0,35.0,4,1.0,1.4,1.0,336.0,134.4,10.75,145.15,50.8,195.96,3.27,1,195.96
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,24.0,40.0,4,1.0,1.4,1.0,336.0,134.4,10.75,145.15,58.06,203.21,3.39,1,203.21
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,26.0,25.0,4,1.0,1.4,1.0,336.0,145.6,11.65,157.25,39.31,196.56,3.28,1,196.56
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,26.0,30.0,4,1.0,1.4,1.0,336.0,145.6,11.65,157.25,47.17,204.42,3.41,1,204.42
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,26.0,35.0,4,1.0,1.4,1.0,336.0,145.6,11.65,157.25,55.04,212.28,3.54,1,212.28
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,one_time,26.0,40.0,4,1.0,1.4,1.0,336.0,145.6,11.65,157.25,62.9,220.15,3.67,1,220.15
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,20.0,25.0,4,1.0,1.4,0.9,336.0,100.8,8.06,108.86,27.22,136.08,2.27,4,544.32
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,20.0,30.0,4,1.0,1.4,0.9,336.0,100.8,8.06,108.86,32.66,141.52,2.36,4,566.09
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,20.0,35.0,4,1.0,1.4,0.9,336.0,100.8,8.06,108.86,38.1,146.97,2.45,4,587.87
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,20.0,40.0,4,1.0,1.4,0.9,336.0,100.8,8.06,108.86,43.55,152.41,2.54,4,609.64
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,22.0,25.0,4,1.0,1.4,0.9,336.0,110.88,8.87,119.75,29.94,149.69,2.49,4,598.75
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,22.0,30.0,4,1.0,1.4,0.9,336.0,110.88,8.87,119.75,35.93,155.68,2.59,4,622.7
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,22.0,35.0,4,1.0,1.4,0.9,336.0,110.88,8.87,119.75,41.91,161.66,2.69,4,646.65
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,22.0,40.0,4,1.0,1.4,0.9,336.0,110.88,8.87,119.75,47.9,167.65,2.79,4,670.6
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,24.0,25.0,4,1.0,1.4,0.9,336.0,120.96,9.68,130.64,32.66,163.3,2.72,4,653.18
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,24.0,30.0,4,1.0,1.4,0.9,336.0,120.96,9.68,130.64,39.19,169.83,2.83,4,679.31
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,24.0,35.0,4,1.0,1.4,0.9,336.0,120.96,9.68,130.64,45.72,176.36,2.94,4,705.44
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,24.0,40.0,4,1.0,1.4,0.9,336.0,120.96,9.68,130.64,52.25,182.89,3.05,4,731.57
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,26.0,25.0,4,1.0,1.4,0.9,336.0,131.04,10.48,141.52,35.38,176.9,2.95,4,707.62
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,26.0,30.0,4,1.0,1.4,0.9,336.0,131.04,10.48,141.52,42.46,183.98,3.07,4,735.92
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,26.0,35.0,4,1.0,1.4,0.9,336.0,131.04,10.48,141.52,49.53,191.06,3.18,4,764.23
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,quarterly,26.0,40.0,4,1.0,1.4,0.9,336.0,131.04,10.48,141.52,56.61,198.13,3.3,4,792.53
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,20.0,25.0,4,1.0,1.4,0.8,336.0,89.6,7.17,96.77,24.19,120.96,2.02,12,1451.52
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,20.0,30.0,4,1.0,1.4,0.8,336.0,89.6,7.17,96.77,29.03,125.8,2.1,12,1509.58
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,20.0,35.0,4,1.0,1.4,0.8,336.0,89.6,7.17,96.77,33.87,130.64,2.18,12,1567.64
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,20.0,40.0,4,1.0,1.4,0.8,336.0,89.6,7.17,96.77,38.71,135.48,2.26,12,1625.7
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,22.0,25.0,4,1.0,1.4,0.8,336.0,98.56,7.88,106.44,26.61,133.06,2.22,12,1596.67
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,22.0,30.0,4,1.0,1.4,0.8,336.0,98.56,7.88,106.44,31.93,138.38,2.31,12,1660.54
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,22.0,35.0,4,1.0,1.4,0.8,336.0,98.56,7.88,106.44,37.26,143.7,2.4,12,1724.41
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,22.0,40.0,4,1.0,1.4,0.8,336.0,98.56,7.88,106.44,42.58,149.02,2.48,12,1788.27
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,24.0,25.0,4,1.0,1.4,0.8,336.0,107.52,8.6,116.12,29.03,145.15,2.42,12,1741.82
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,24.0,30.0,4,1.0,1.4,0.8,336.0,107.52,8.6,116.12,34.84,150.96,2.52,12,1811.5
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,24.0,35.0,4,1.0,1.4,0.8,336.0,107.52,8.6,116.12,40.64,156.76,2.61,12,1881.17
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,24.0,40.0,4,1.0,1.4,0.8,336.0,107.52,8.6,116.12,46.45,162.57,2.71,12,1950.84
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,26.0,25.0,4,1.0,1.4,0.8,336.0,116.48,9.32,125.8,31.45,157.25,2.62,12,1886.98
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,26.0,30.0,4,1.0,1.4,0.8,336.0,116.48,9.32,125.8,37.74,163.54,2.73,12,1962.46
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,26.0,35.0,4,1.0,1.4,0.8,336.0,116.48,9.32,125.8,44.03,169.83,2.83,12,2037.93
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,monthly,26.0,40.0,4,1.0,1.4,0.8,336.0,116.48,9.32,125.8,50.32,176.12,2.94,12,2113.41
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,20.0,25.0,4,1.0,1.4,0.7,336.0,78.4,6.27,84.67,21.17,105.84,1.76,52,5503.68
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,20.0,30.0,4,1.0,1.4,0.7,336.0,78.4,6.27,84.67,25.4,110.07,1.83,52,5723.83
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,20.0,35.0,4,1.0,1.4,0.7,336.0,78.4,6.27,84.67,29.64,114.31,1.91,52,5943.97
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,20.0,40.0,4,1.0,1.4,0.7,336.0,78.4,6.27,84.67,33.87,118.54,1.98,52,6164.12
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,22.0,25.0,4,1.0,1.4,0.7,336.0,86.24,6.9,93.14,23.28,116.42,1.94,52,6054.05
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,22.0,30.0,4,1.0,1.4,0.7,336.0,86.24,6.9,93.14,27.94,121.08,2.02,52,6296.21
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,22.0,35.0,4,1.0,1.4,0.7,336.0,86.24,6.9,93.14,32.6,125.74,2.1,52,6538.37
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,22.0,40.0,4,1.0,1.4,0.7,336.0,86.24,6.9,93.14,37.26,130.39,2.17,52,6780.53
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,24.0,25.0,4,1.0,1.4,0.7,336.0,94.08,7.53,101.61,25.4,127.01,2.12,52,6604.42
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,24.0,30.0,4,1.0,1.4,0.7,336.0,94.08,7.53,101.61,30.48,132.09,2.2,52,6868.59
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,24.0,35.0,4,1.0,1.4,0.7,336.0,94.08,7.53,101.61,35.56,137.17,2.29,52,7132.77
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,24.0,40.0,4,1.0,1.4,0.7,336.0,94.08,7.53,101.61,40.64,142.25,2.37,52,7396.95
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,26.0,25.0,4,1.0,1.4,0.7,336.0,101.92,8.15,110.07,27.52,137.59,2.29,52,7154.78
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,26.0,30.0,4,1.0,1.4,0.7,336.0,101.92,8.15,110.07,33.02,143.1,2.38,52,7440.98
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,26.0,35.0,4,1.0,1.4,0.7,336.0,101.92,8.15,110.07,38.53,148.6,2.48,52,7727.17
Office Building - Main Street,North Bay,Ontario,Northern Ontario,Canada,60,standard_single_pane,ladder,both,weekly,26.0,40.0,4,1.0,1.4,0.7,336.0,101.92,8.15,110.07,44.03,154.1,2.57,52,8013.36
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,20.0,25.0,5,0.45,1.4,1.0,252.0,84.0,6.72,90.72,22.68,113.4,1.42,1,113.4
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,20.0,30.0,5,0.45,1.4,1.0,252.0,84.0,6.72,90.72,27.22,117.94,1.47,1,117.94
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,20.0,35.0,5,0.45,1.4,1.0,252.0,84.0,6.72,90.72,31.75,122.47,1.53,1,122.47
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,20.0,40.0,5,0.45,1.4,1.0,252.0,84.0,6.72,90.72,36.29,127.01,1.59,1,127.01
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,22.0,25.0,5,0.45,1.4,1.0,252.0,92.4,7.39,99.79,24.95,124.74,1.56,1,124.74
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,22.0,30.0,5,0.45,1.4,1.0,252.0,92.4,7.39,99.79,29.94,129.73,1.62,1,129.73
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,22.0,35.0,5,0.45,1.4,1.0,252.0,92.4,7.39,99.79,34.93,134.72,1.68,1,134.72
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,22.0,40.0,5,0.45,1.4,1.0,252.0,92.4,7.39,99.79,39.92,139.71,1.75,1,139.71
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,24.0,25.0,5,0.45,1.4,1.0,252.0,100.8,8.06,108.86,27.22,136.08,1.7,1,136.08
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,24.0,30.0,5,0.45,1.4,1.0,252.0,100.8,8.06,108.86,32.66,141.52,1.77,1,141.52
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,24.0,35.0,5,0.45,1.4,1.0,252.0,100.8,8.06,108.86,38.1,146.97,1.84,1,146.97
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,24.0,40.0,5,0.45,1.4,1.0,252.0,100.8,8.06,108.86,43.55,152.41,1.91,1,152.41
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,26.0,25.0,5,0.45,1.4,1.0,252.0,109.2,8.74,117.94,29.48,147.42,1.84,1,147.42
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,26.0,30.0,5,0.45,1.4,1.0,252.0,109.2,8.74,117.94,35.38,153.32,1.92,1,153.32
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,26.0,35.0,5,0.45,1.4,1.0,252.0,109.2,8.74,117.94,41.28,159.21,1.99,1,159.21
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,one_time,26.0,40.0,5,0.45,1.4,1.0,252.0,109.2,8.74,117.94,47.17,165.11,2.06,1,165.11
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,20.0,25.0,5,0.45,1.4,0.9,252.0,75.6,6.05,81.65,20.41,102.06,1.28,4,408.24
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,20.0,30.0,5,0.45,1.4,0.9,252.0,75.6,6.05,81.65,24.49,106.14,1.33,4,424.57
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,20.0,35.0,5,0.45,1.4,0.9,252.0,75.6,6.05,81.65,28.58,110.22,1.38,4,440.9
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,20.0,40.0,5,0.45,1.4,0.9,252.0,75.6,6.05,81.65,32.66,114.31,1.43,4,457.23
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,22.0,25.0,5,0.45,1.4,0.9,252.0,83.16,6.65,89.81,22.45,112.27,1.4,4,449.06
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,22.0,30.0,5,0.45,1.4,0.9,252.0,83.16,6.65,89.81,26.94,116.76,1.46,4,467.03
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,22.0,35.0,5,0.45,1.4,0.9,252.0,83.16,6.65,89.81,31.43,121.25,1.52,4,484.99
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,22.0,40.0,5,0.45,1.4,0.9,252.0,83.16,6.65,89.81,35.93,125.74,1.57,4,502.95
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,24.0,25.0,5,0.45,1.4,0.9,252.0,90.72,7.26,97.98,24.49,122.47,1.53,4,489.89
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,24.0,30.0,5,0.45,1.4,0.9,252.0,90.72,7.26,97.98,29.39,127.37,1.59,4,509.48
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,24.0,35.0,5,0.45,1.4,0.9,252.0,90.72,7.26,97.98,34.29,132.27,1.65,4,529.08
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,24.0,40.0,5,0.45,1.4,0.9,252.0,90.72,7.26,97.98,39.19,137.17,1.71,4,548.67
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,26.0,25.0,5,0.45,1.4,0.9,252.0,98.28,7.86,106.14,26.54,132.68,1.66,4,530.71
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,26.0,30.0,5,0.45,1.4,0.9,252.0,98.28,7.86,106.14,31.84,137.99,1.72,4,551.94
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,26.0,35.0,5,0.45,1.4,0.9,252.0,98.28,7.86,106.14,37.15,143.29,1.79,4,573.17
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,quarterly,26.0,40.0,5,0.45,1.4,0.9,252.0,98.28,7.86,106.14,42.46,148.6,1.86,4,594.4
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,monthly,20.0,25.0,5,0.45,1.4,0.8,252.0,67.2,5.38,72.58,18.14,90.72,1.13,12,1088.64
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,monthly,20.0,30.0,5,0.45,1.4,0.8,252.0,67.2,5.38,72.58,21.77,94.35,1.18,12,1132.19
Government Building - Ferguson Street,North Bay,Ontario,Northern Ontario,Canada,80,double_pane,ladder,interior_only,monthly,20.0,35.0,5,0.45,1.4,0.8,252.0,67.2,5.38,72.58,25.4,97.98,1.22,12,1175.73
